Attributes URL_PATH,IMAGE_PATH,IMAGE_ALT_TEXT,PHOTOCREDITS,PAGETITLE,LASTMODIFIED,LATITUDE,LONGTITUDE,ADDRESS,POSTALCODE,OVERVIEW,EXTERNAL_LINK,META_DESCRIPTION,OPENING_HOURS,INC_CRC,last_updated,longitude,latitude
www.yoursingapore.com/en/see-do-singapore/architecture/modern/henderson-waves.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/henderson-waves-carousel01-rect.jpg,"Explore some of the cityâ€™s best parks and trails, such as the Southern Ridges Walk.",Andrew Tan,Henderson Waves Bridge,2015-11-02T09:47:06.929+08:00,1.276,103.815254,Henderson Road,0,Lush jungle is broken up with a seriously creative twist in the fantastic form of the Henderson Waves bridge.,http://www.nparks.gov.sg,"With the Henderson Waves bridge, form meets function to stunning effect.","Daily, 24 hours",599D97F4EC870841,2018-06-19 17:52:43,103.815253999852,1.27599999991669
www.yoursingapore.com/en/see-do-singapore/architecture/modern/pinnacle-at-duxton.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/the-pinnacle-duxton-carousel01-rect.jpg,The Pinnacle@Duxton's architecture is a refreshing change in a sea of concrete blocks.,Malcolm Tredinnick,Pinnacle@Duxton,2015-11-02T09:37:49.535+08:00,1.275,103.84142,1 Cantonment Road,,The soaring lines and stunning views of majestic residential estate Pinnacle at Duxton will make you forget your fear of heights. Almost.,http://www.pinnacleduxton.com.sg,"With its lofty towers and dizzying sky gardens, the Pinnacle at Duxton takes residential living to soaring new heights.","50th storey Skybridge, Daily, 9am â€“10pm",E103170995E2D57B,2018-06-19 17:52:43,103.841419999716,1.27499999975364
www.yoursingapore.com/en/see-do-singapore/architecture/historical/hajjah-fatimah-mosque.html,/content/dam/desktop/global/see-do-singapore/architecture/hajjah-fatimah-mosque-carousel01-rect.jpg,The Hajjah Fatimah Mosque in Singapore features an intriguing blend of cross-cultural architectural influences.,,Hajjah Fatimah Mosque,2015-11-02T09:55:25.479+08:00,1.303,103.86285,4001 Beach Road,,The Hajjah Fatimah Mosque will captivate you with its intriguing blend of cross-cultural architectural influences.,,"With its tilting European-style minaret and Chinese tiling, the Hajjah Fatimah Mosque is one of the most unique mosques in Singapore.","Daily, 9am â€“9pm",46693400A116E7AE,2018-06-19 17:52:43,103.862850000017,1.30299999989835
www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/haw-par-villa.html,,,,Haw Par Villa: Singapore Theme Park,2015-11-02T10:03:18.577+08:00,1.286,103.78314,262 Pasir Panjang Road,,Embark on an unforgettable journey into Chinese folklore and mythology at the Haw Par Villa theme park.,,A visit to the Haw Par Villa theme park is an unforgettable journey into Chinese folklore and mythology.,"Daily, 9am â€“ 7pm",268CDAD9B7FF78AB,2018-06-19 17:52:43,103.783139999845,1.28600000034651
www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/nus-baba-house.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/baba-house-carousel02-rect.jpg,Beautifully preserved architecture and artefacts make the NUS Baba House a must-visit.,,NUS Baba House - Singapore Peranakan Architecture,2015-11-02T10:05:26.618+08:00,1.277,103.83731,157 Neil Road,,"This heritage house lends rich insight into Singapore's Peranakan community, thanks to beautifully preserved architecture and artefacts.",http://www.nus.edu.sg/museum/baba,"NUS Baba House is a heritage house that gives a rich look at Singapore's Peranakan community, thanks to beautifully preserved architecture and artefacts.","Visits are by appointment only.Visitors must sign up in advance for heritage tours which fall on:Monday, 2pm â€“ 3pm,Tuesday, 6.30pm â€“ 7.30pm,Thursday, 10am â€“ 11am,Saturday, 11am â€“ 12pm",9E7DDB2F4473C7B0,2018-06-19 17:52:43,103.837310000012,1.27699999991699
www.yoursingapore.com/en/see-do-singapore/architecture/historical/hong-san-see.html,,,,Hong San See Temple Singapore,2015-11-02T10:04:31.503+08:00,1.293,103.841222,31 Mohamed Sultan Road,,"Restored by expert craftsmen from China, the Hong San See temple has been brought back to its full glory.",,Dancing dragons and prancing phoenixes are just some of the visual delights to catch at the exquisitely restored Hong San See temple.,Daily,E321462F6848B108,2018-06-19 17:52:43,103.841222000429,1.29300000019576
www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/chinese-heritage-centre.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/chinese-heritage-centre-carousel02-rect.jpg,Explore questions on ethnic identity such as what it means to be a Chinese.,"Chinese Heritage Centre, NTU","Chinese Heritage Centre, Singapore",2015-11-02T09:59:33.922+08:00,1.344,103.68398,12 Nanyang Drive,,The Chinese Heritage Centre in Singapore is where you can find out more about overseas Chinese communities and their culture.,http://chc.ntu.edu.sg/,The Chinese Heritage Centre in Singapore is where you can find out more about overseas Chinese communities and their culture.,"Monday to Friday, 9.30am â€“ 5pm,Saturday and Sunday, 10am â€“5pm, Closed on public holidays",D45AB32E8C4F8C9D,2018-06-19 17:52:43,103.683980000196,1.34400000009745
www.yoursingapore.com/en/see-do-singapore/places-to-see/kampong-glam.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/kampong-glam-carousel01-rect-norender.jpg,"Delve into Malay culture at the heart of its community, Kampong Glam Singapore.",,Kampong Glam & Malay Culture in Singapore,2015-10-22T12:28:04.683+08:00,1.302,103.8595,3 Muscat Street,,"Discover Kampong Glam's rich history, living traditions, excellent eateries and trendy shops in this vibrant neighbourhood.",http://www.kampongglam.org.sg/,"Discover the heart of Singaporeâ€™s Malay community, living traditions, excellent eateries and trendy shops in vibrant Kampong Glam.",,BBD5ED22B1A56BA8,2018-06-19 17:52:43,103.859500000073,1.30199999972461
www.yoursingapore.com/en/see-do-singapore/arts/performance-arts/centre-for-contemporary-art.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/afiq_omar_rect.jpg,"The Contemporary Arts Center hosts exhibitions, live performances, film screenings and talks by visiting artists and curators.",Courtesy of NTU CCA Singapore,Contemporary Arts Center,2015-10-20T12:34:59.810+08:00,1.275,103.8045,43 Malan Road,,"This university arts research centre explores contemporary art through exhibitions, public programmes, residencies and research programmes.",http://www.ntu.ccasingapore.org/,The Contemporary Arts Center at the Nanyang Technological University uses a variety of medium to explore contemporary art.,"Tuesday to Sunday, 12pm â€“ 7pm Friday, 12pm â€“ 9pm , Closed on Monday. Open on public holiday.",6A6F2B61557D2044,2018-06-19 17:52:43,103.804499999613,1.27500000017978
www.yoursingapore.com/en/see-do-singapore/arts/performance-arts/the-substation.html,,,,"The Substation, Singapore Contemporary Art Centre",2015-10-20T12:32:55.819+08:00,1.294,103.84934,45 Armenian Street,,This experimental arts centre gives a space for contemporary artists to try out new concepts.,http://www.substation.org,The Substation is an experimental arts centre that gives a space for contemporary artists to try out new concepts.,"The Substation Box Office ,Monday to Friday, 12pm - 2pm and 5pm - 8pm.Saturday and Sunday, open an hour prior to weekend showtimes. Closed on public holidays.The Substation Gallery Daily, 12pm â€“ 9pm Closed on public holidays",B4C55CC9FDE0F260,2018-06-19 17:52:43,103.849339999661,1.29400000022149
www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/red-dot-design-museum.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/red-dot-design-museum-carousel01-rect.jpg,Award-winning exhibits at the Red Dot Design Museum in Singapore are sure to delight design fans.,Red Dot Museum,"Red Dot Design Museum, Singapore",2015-10-20T12:16:22.647+08:00,1.278,103.84572,"28 Maxwell Road, Red Dot Traffic",,"This museum holds more than 1,000 award-winning products, communications and concepts that will delight design fans.",http://museum.red-dot.sg,"The Red Dot Design Museum holds more than 1,000 products and items that are winners for their good design.","Monday - Friday, 11am â€“ 6 pm, Saturday and Sunday, 11am â€“ 8 pm",A8B7CE8F39CCEF90,2018-06-19 17:52:43,103.845719999712,1.27799999983636
www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/singapore-art-museum.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/singapore-art-museum-carousel01-rect-norender.jpg,Get to know the works of contemporary artists around Southeast Asia at the Singapore Art Museum.,,Singapore Art Museum,2015-10-20T11:37:44.504+08:00,1.297,103.851068,71 Bras Basah Road,,"Singapore Art Museum is Singaporeâ€™s contemporary art museum, focused on Southeast Asian contemporary art.",http://www.singaporeartmuseum.sg,The Singapore Art Museum houses the worldâ€™s largest public collection of contemporary Southeast Asian artworks.,"Monday to Thursday, 10am â€“ 7pm, Friday, 10am â€“ 9pm",B4605FC262DB3F21,2018-06-19 17:52:43,103.851068000204,1.297
www.yoursingapore.com/en/see-do-singapore/arts/performance-arts/esplanade-theatres-on-the-bay.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/the-esplanade-carousel01-rect.jpg,"Get your dose of creativity at Esplanade Theatres on the Bay, Singapore's premier arts centre.","Mori Hidetaka, Courtesy of Esplanade â€“ Theatres on the Bay",Esplanade Theatres on the Bay,2015-10-20T12:21:35.825+08:00,1.29,103.85528,1 Esplanade Drive,,Catch a non-stop line-up of world-class performances at Singaporeâ€™s premier arts centre.,http://www.esplanade.com/index.jsp,Esplanade Theatres on the Bay is the countryâ€™s premier arts centre as well as an iconic landmark on the cityâ€™s skyline.,"Box Office Opening Hours Daily, 12pm â€“ 8.30pm, The Esplanade Box Office will open 1 hour prior to show commencement for shows before 12 noon and will remain open up to half an hour after show commencement for shows starting after 8.30pm.",F9AA0A3A98D9D27B,2018-06-19 17:52:43,103.855280000277,1.28999999976427
www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/national-design-centre.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/national-design-centre-carousel01-rect.jpg,"Explore the wonderful world of design at the National Design Centre, Singapore.",National Design Centre,"National Design Centre, Singapore",2015-10-20T11:24:02.450+08:00,1.299,103.85351,111 Middle Road,,"The National Design Centre is the nexus for all things design. It hosts design exhibitions, events and programmes that will quicken the pulse of design lovers.",http://www.designsingapore.org/ndc/About_NDC.aspx,The National Design Centre is a design loverâ€™s dream destination.,"Daily, 9.00am â€“ 9.00pm",A1F25F990EF373CE,2018-06-19 17:52:43,103.853509999607,1.29899999963357
www.yoursingapore.com/en/see-do-singapore/arts/performance-arts/victoria-theatre-concert-hall.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/victoria-theatre-concert-hall-caurousel01-rect.jpg,"Catch world-class performances at stunning venues, like The Victoria Theatre and Concert Hall.",,Victoria Theatre Singapore,2015-10-22T09:40:49.148+08:00,1.288,103.851641,11 Empress Place,,"After a four-year refurbishment, the Victoria Theatre and Concert Hall has since reopened, with its first official concert held there in August 2014.",https://www.nac.gov.sg/arts-spaces/nac-arts-venues,The historic Victoria Theatre and Concert Hall has been transformed to meet the needs of a modern audience.,"Daily, 10am â€“ 9pm",5B5888031CB1474A,2018-06-19 17:52:43,103.851641000103,1.28799999967014
www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/nus-museum.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/nus-museum-carousel01-rect.jpg,"The NUS Museum in Singapore houses more than 8,000 exhibits that take you back to the past.",,"NUS University Museum, Singapore",2015-10-20T11:32:34.809+08:00,1.302,103.772686,"50 Kent Ridge Crescent, National University of Singapore",,Get a deeper insight into Asian art and artefacts at this museum on the campus of the National University of Singapore.,http://www.nus.edu.sg/cfa/museum/,Get a deeper insight into Asian art and artefacts at NUS Museum at Singaporeâ€™s leading university.,"Tuesday to Friday, 10am â€“ 7.30pm,Saturday and Sunday, 10am â€“ 6pm",7DBC3F0E501D2FD0,2018-06-19 17:52:43,103.772686000377,1.30200000010665
www.yoursingapore.com/en/see-do-singapore/history/memorials/sun-yat-sen-memorial-hall.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/sun-yat-sen-memorial-hall-carousel01-rect.jpg,The Sun Yat Sen Memorial Hall pays tribute to the revolutionary leader.,Choo Yut Shing,Sun Yat Sen Memorial Hall,2015-10-26T14:46:02.086+08:00,1.328,103.84692,12 Tai Gin Road,,This revamped museum is a fitting tribute to the intriguing life and times of Chinese revolutionary leader Dr Sun Yat Sen.,http://www.sysnmh.org.sg,The Sun Yat Sen Memorial Hall is a fitting tribute to the intriguing life and times of Chinese revolutionary leader Dr Sun Yat Sen.,"Tuesday to Sunday, 10am â€“ 5pm, Closed on Monday",5D6EE2A55F8543E0,2018-06-19 17:52:43,103.846919999956,1.32800000043729
www.yoursingapore.com/en/see-do-singapore/history/history-museums/asian-civilizations-museum.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/asian-civilizations-museum-carousel01-rect.jpg,"The Asian Civilizations Museum, Singapore is a historic building that tells the story of Asian civilisation.",National Heritage Board,Asian Civilisations Museum & Singapore Museum,2015-10-26T14:28:34.961+08:00,1.287,103.851723,1 Empress Place,,"Housed in a historical building by the Singapore River, this museum tells the stories of Asian civilisations through its permanent collections.",http://acm.org.sg/,"Housed in a historical building by the Singapore River, this museum is a microcosm of Asian civilisations spread over 11 galleries.","Saturday to Thursday, 10am â€“ 7pm, Friday, 10am â€“ 9pm",A10C6E40AC6C7348,2018-06-19 17:52:43,103.851723000056,1.28700000036136
www.yoursingapore.com/en/see-do-singapore/history/history-museums/national-museum-of-singapore.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/national-museum-of-singapore-carousel01-rect.jpg,The National Museum of Singapore building is also an architectural icon that is stunning to behold.,National Heritage Board,National Museum of Singapore,2015-10-26T14:25:34.625+08:00,1.297,103.84883,93 Stamford Road,,Singaporeâ€™s oldest museum is a progressive showcase of the countryâ€™s history and culture.,http://nationalmuseum.sg/,The National Museum of Singapore is a progressive showcase of the countryâ€™s history and culture.,"Singapore History Gallery Daily, 10am â€“ 6pm,Last admission at 5.30pm.Singapore Living Galleries Daily, 10am â€“ 8pm Free admission from 6pm â€“8pm , Last admission at 7.30pm",F27784301E60DA7F,2018-06-19 17:52:43,103.848829999567,1.29700000031219
www.yoursingapore.com/en/see-do-singapore/history/memorials/japanese-cemetery-park.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/japanese-cemetery-park-carousel01-rect.jpg,"The Japanese Cemetery Park holds the ashes of thousands of Japanese soldiers, marines and airmen killed during World War II.",,The Japanese Cemetery Park,2015-10-26T14:42:00.436+08:00,1.364,103.87584,825B Chuan Hoe Avenue,,"Located in Hougang, this is the largest Japanese cemetery in Southeast Asia and the burial ground of Singaporeâ€™s early Japanese community.",,"The Japanese Cemetery Park is the largest Japanese cemetery in Southeast Asia, containing nearly 1,000 graves of Singaporeâ€™s early Japanese community.",Daily,AAC47560B5B56D89,2018-06-19 17:52:43,103.87583999995,1.36400000042371
www.yoursingapore.com/en/see-do-singapore/history/memorials/dalhousie-obelisk.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/dalhousie-obelisk-carousel01-rect.jpg,The Dalhousie Obelisk is a historically significant piece of Singapore architecture.,Joel Chua DY,"Dalhousie Obelisk, a Singapore Landmark",2015-10-26T14:38:19.671+08:00,1.287,103.85238,1 Empress Place,,Dalhousie Obelisk at Empress Place is a famous architectural landmark in Singapore.,,Dalhousie Obelisk at Empress Place is a famous architectural landmark in Singapore.,Daily,3E08894007354254,2018-06-19 17:52:43,103.852380000212,1.28700000003106
www.yoursingapore.com/en/see-do-singapore/history/memorials/sir-raffles-statue-landing-site.html,,,,Raffles Statue â€“ Sir Stamford Raffles Landing Site,2015-10-26T14:48:54.546+08:00,1.288,103.850845,"Raffles Landing Site , 59 Boat Quay",,"The sculpture depicts Sir Stamford Raffles, founder of modern Singapore. Two statues exist, at the Raffles Landing Site and Empress Place.",,"Raffles Statue depicts the founder of modern Singapore, Sir Stamford Raffles. Two statues exist today, at the Raffles Landing Site and Empress Place.",Daily,DC86CA981B710A4D,2018-06-19 17:52:43,103.850844999928,1.28799999987307
www.yoursingapore.com/en/see-do-singapore/history/history-museums/philatelic-museum.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/singapore-philatetic-museum-carousel01-rect.jpg,Take a colourful trip back in time at this Singapore museum dedicated to postage stamps and related materials.,Singapore Philatelic Museum,Singapore Philatelic Museum,2015-10-26T14:31:26.106+08:00,1.293,103.8487,23-B Coleman Street,,The Singapore Philatelic Museum offers windows into Singapore and the world through stamps.,http://spm.org.sg,The Philatelic Museum offers visitors postage stamp-sized windows into Singapore and the rest of the world.,"Monday, 1pm â€“ 7pm,Tuesday to Sunday, 9.30am â€“ 7pm",5B73DB247FBCA574,2018-06-19 17:52:43,103.848700000201,1.29300000009493
www.yoursingapore.com/en/see-do-singapore/history/history-museums/memories-at-ford-factory.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/memories-at-ford-factory-carousel01-rect.jpg,"The site of the first Ford plant in Southeast Asia, the Old Ford Factory in Singapore is a journey to the past.",Joel Chua DY,Old Ford Factory Singapore Museum,2015-10-26T14:21:11.852+08:00,1.352,103.76883,351 Upper Bukit Timah Road,,The Old Ford Factory holds an archive of memories about Singapore's wartime occupation by the Japanese.,http://www.nas.gov.sg/moff/Home.aspx,The Old Ford Factory is a repository of memories about the hardships endured during the Japanese Occupation of Singapore.,"Monday to Saturday, 9am â€“ 5.30pm,Sunday, 12pm â€“ 5.30pm",F217B13C0A456F8F,2018-06-19 17:52:43,103.768830000262,1.35199999972595
www.yoursingapore.com/en/see-do-singapore/history/history-museums/singapore-coins-notes-museum.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/singapore-coins-and-notes-museum-carousel01-rect.jpg,Explore the city of Singapore through its coins and notes over the years at the Singapore Coins and Notes Museum.,Joel Chua DY,Singapore Coins and Notes Museum & Museum Singapore,2015-10-26T14:00:10.268+08:00,1.283,103.84452,"40 Pagoda Street, Level 1",,The rare collection of currencies on display here tells Singaporeâ€™s story through the money it has used over the years.,http://www.singaporecoinsandnotesmuseum.com/index1.php,The Singapore Coins and Notes Museum tells the story of Singapore through the currencies it has used over the years.,"Daily, 10am â€“ 8pm",05EF8EBBB8DE1D58,2018-06-19 17:52:43,103.844519999686,1.28300000029365
www.yoursingapore.com/en/see-do-singapore/history/history-museums/singapore-city-gallery.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/singapore-city-gallery-carousel02-rect.jpg,,,Singapore City Gallery,2015-10-26T14:11:48.280+08:00,1.28,103.84513,"45 Maxwell Road, The URA Centre",,The Singapore City Gallery tells the story of the cityâ€™s physical transformation.,http://www.ura.gov.sg/uol/citygallery.aspx,The Singapore City Gallery tells the story of the cityâ€™s physical transformation.,"Monday to Saturday, 9am â€“ 5pm",F0CCAF5D64E8F5DF,2018-06-19 17:52:43,103.845129999612,1.2800000002552
www.yoursingapore.com/en/see-do-singapore/history/history-museums/changi-museum.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/changi-museum-carousel01-rect.jpg,Explore our wartime past by learning about the Fall of Singapore and the infamous Changi Prison.,Joel Chua DY,Changi Museum Singapore,2015-10-26T14:03:31.564+08:00,1.362,103.97403,1000 Upper Changi Road North,,Changi Museum provides an emotional exploration of Singaporeâ€™s wartime history during the Japanese Occupation.,http://www.changimuseum.sg,Changi Museum provides an emotional exploration of Singaporeâ€™s wartime history during the Japanese Occupation.,"Daily, 9:30am â€“ 5pm,(Last admission: 4.30pm)",4CD202077C0535A8,2018-06-19 17:52:43,103.974029999804,1.36199999967277
www.yoursingapore.com/en/see-do-singapore/history/history-museums/mint-musuem-of-toys.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/mint-museum-of-toys-carousel02-rect.jpg,"More than 50,000 vintage toys from as many as 40 countries are on display at this Singapore toy museum.",,MINT Museum of Toys Singapore & Toy Museum,2015-10-26T14:08:00.518+08:00,1.296,103.85439,26 Seah Street,,This toy museum will delight both adults and kids with the vast collection of vintage toys and memorabilia from around the world.,http://www.emint.com,Singapore's MINT Museum of Toys' vast collection of vintage toys will delight both kids and adults.,"Daily, 9.30am â€“ 6.30pm",AAFD449D4F301E02,2018-06-19 17:52:43,103.8543900004,1.29600000016754
www.yoursingapore.com/en/see-do-singapore/history/memorials/lim-bo-seng-memorial.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/history/lim-bo-seng-memorial-carousel01-rect.jpg,The Lim Bo Seng Memorial commemorates one of Singapore's heroes from World War II.,,Lim Bo Seng Memorial,2015-10-26T15:07:36.240+08:00,1.288,103.853027,"Esplanade Park, Connaught Drive",0,This gazetted national monument at Esplanade Park commemorates one of Singaporeâ€™s heroes from World War II.,http://www.nhb.gov.sg/places/sites-and-monuments/national-monuments/esplanade-park-memorials,The gazetted Lim Bo Seng Memorial at Esplanade Park commemorates one of Singaporeâ€™s heroes from World War II.,Daily,4EFF4F4C99B404D7,2018-06-19 17:52:43,103.853027000095,1.28800000012399
www.yoursingapore.com/en/see-do-singapore/recreation-leisure/fun-things-to-do/universal-studios-singapore.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/universal-studios-singapore-carousel01-rect.jpg,Southeast Asia's first Hollywood movie theme park offers a dizzying selection of entertainment offerings.,,Universal Studios Singaporeâ„¢ Theme Park,2015-09-29T15:30:43.563+08:00,1.254,103.823808,"8 Sentosa Gateway, Sentosa Island",,Step into the glamorous world of movies at this world-class theme park located within Resorts World Sentosaâ„¢.,http://www.rwsentosa.com/language/en-US/Homepage/Attractions/UniversalStudiosSingapore,Universal Studios Singaporeâ„¢ at Resorts Worldâ„¢ Sentosa is a movie-themed entertainment park that the whole family can enjoy.,Open daily at 10am.Closing time varies. Please visit the official website for more information.,DB45FE524993575F,2018-06-19 17:52:43,103.823808000066,1.25400000004754
www.yoursingapore.com/en/see-do-singapore/recreation-leisure/fun-things-to-do/science-centre.html,,Adults and kids of all ages who are not even science buffs will have fun at the Singapore Science Centre.,,Singapore Science Centre,2015-09-22T10:24:38.376+08:00,1.333,103.735872,15 Science Centre Road,,This enlightening attraction holds the largest collection of educational materials devoted to science in Singapore.,http://www.science.edu.sg/Pages/SCBHome.aspx,Singapore Science Centre holds the largest collection of educational materials devoted to science in the country.,"Science Centre Singapore Daily, 10am â€“ 6pm(last admission: 5.15pm) .Omni Theatre Daily, 12pm â€“ 6pm (last show: 6pm) . Snow City Daily, 10am â€“ 6pm (last admission: 5pm) School and public holidays, 10am â€“ 7pm (last admission: 6pm)",6FAA32B7C50261E2,2018-06-19 17:52:43,103.735872000168,1.33300000025505
www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/fuk-tak-chi-museum.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/fuk-tak-chi-carousel02-rect.jpg,Marvel at the Fuk Tak Chi Museum's carefully restored architecture in the heart of Chinatown.,Joel Chua DY,Fuk Tak Chi Museum & Places of Interest,2015-09-08T15:13:53.486+08:00,1.283,103.84887,76 Telok Ayer Street,,Fuk Tak Chi Museum was once the oldest Chinese temple in Singapore and is an elegant example of restored architecture in Chinatown.,http://www.fareastsquare.com.sg/home/index.aspx?key=fuktakchimuseum,Fuk Tak Chi Museum was once the oldest Chinese temple in Singapore and is an elegant example of restored architecture in Chinatown.,"Daily, 10am â€“ 10pm",7ECA5CEEE4C356D6,2018-06-19 17:52:43,103.848869999594,1.28300000004144
www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/katong-antique-house.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/katong-antique-house-carousel01-rect.jpg,Marvel at antiques and heirlooms worthy of any museum collection at the Katong Antique House.,,Katong Antique House Singapore: Peranakan Heritage,2015-09-08T14:39:06.950+08:00,1.307,103.90714,208 East Coast Road,,"Step into this fully restored bona fide Peranakan family home, and admire the many antiques and heirlooms worthy of any museum collection.",,"Step into this fully restored bona fide Peranakan family home, and admire the many antiques and heirlooms worthy of any museum collection.","Daily, 11am â€“ 4.30pm",F7836D1C9B916BE8,2018-06-19 17:52:43,103.907140000432,1.30700000044235
www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/chinese-garden.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/chinese-garden-carousel01-rect.jpg,"Step back in time to ancient China at the beautiful Chinese Garden, Singapore.",Vincent Chong,Chinese Garden Singapore,2015-10-02T11:19:38.384+08:00,1.339,103.73,1 Chinese Garden Road,,A tranquil patch of imperial China in the west of Singapore is pleasant respite from the bustle of the city.,http://www.nhb.gov.sg/resources/virtual-exhibitions-and-tours/walking-through-heritage/chinese-garden,A tranquil patch of imperial China in the west of Singapore is pleasant respite from the bustle of the city.,"Daily, 6am â€“ 11pm",3C917E2CD86E361B,2018-06-19 17:52:43,103.729999999692,1.33900000025448
www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/east-coast-park.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/east-coast-park-carousel03-rect.jpg,"Whether you prefer water sports, rollerblading or cycling, find a myriad of things to do at East Coast Park, Singapore.",Joel Chua DY,East Coast Park Singapore,2015-10-02T14:29:32.607+08:00,1.301,103.912187,Along East Coast Parkway and East Coast Park Service Road,0,"With so many attractions packed into this 15-km stretch of beaches, youâ€™ll never run out of things to do.",http://www.nparks.gov.sg/cms/index.php?option=com_visitorsguide&task=parks&id=14&Itemid=371,"With so many attractions packed into the 15-km stretch of beaches at East Coast Park, youâ€™ll never run out of things to do.",,D0E1D8FF4A96DF2D,2018-06-19 17:52:43,103.912186999915,1.30100000016245
www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/fort-canning-park.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/fort-canning-park-carousel01-rect.jpg,"Take a stroll back in time at Fort Canning Park, Singapore - a landmark full of history.",Joel Chua DY,Fort Canning Park,2015-10-02T14:32:42.018+08:00,1.295,103.846509,"Bounded by Hill Street, Canning Rise, Clemenceau Avenue and River Valley Road",,"Whether youâ€™re a history buff, music fan or nature lover, this historic landmark on a hill is full of surprises.",http://www.nparks.gov.sg/cms/index.php?option=com_visitorsguide&task=parks&id=16Th,"Whether youâ€™re a history buff, music fan or nature lover, this historic Fort Canning Park has something for everyone.",,38782D28A71F3E85,2018-06-19 17:52:43,103.846508999953,1.29499999991843
www.yoursingapore.com/en/see-do-singapore/nature-wildlife/singapore-islands/kusu-island.html,,,,"Kusu Island, Singapore",2015-09-09T09:44:33.992+08:00,1.223,103.860523,Kusu Island,,"If youâ€™re looking for local heritage off the beaten track with a good dash of nature, Kusu Island hits the spot.",http://www.sentosa.com.sg/en/nature/southern-islands/kusu-island/,"Kusu Island lies to the south of Singapore, and has a wonderful mix of local heritage and beach activities.",,5F10ACC32D85616C,2018-06-19 17:52:43,103.860523000238,1.2230000003663
www.yoursingapore.com/en/see-do-singapore/nature-wildlife/fun-with-animals/jurong-bird-park.html,www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/jurong-bird-park-carousel01-rect.jpg,Enjoy close encounters with some of our prettiest and rarest feathered friends at the Jurong Bird Park.,,"Jurong Bird Park, Singapore: Attractions & Things to Do",2015-09-22T10:10:33.155+08:00,1.319,103.706442,2 Jurong Hill,,"Jurong Bird Park has almost every species to impress avian lovers, along with fun exhibits, interactive shows, and of course, its charming residents.",http://www.birdpark.com.sg,"Jurong Bird Park has almost every species to impress avian lovers, along with fun exhibits, interactive shows, and of course, its charming residents.","Daily, 8.30am - 6pm",E2FBCC953D5F4AC1,2018-06-19 17:52:43,103.706441999582,1.3189999996204
